algo,dist,n,seed,mode,rep,time_ns,comparisons,heap_aux_bytes,fj_stack_bound_bytes,merge_span_elems,ok,small_merge,fj_run_thresh,fj_max,build_id
hybrid_fjauto2048,nearly1,1000000,2,count,0,28911457,9740757,4001704,273272,8937654,1,96,0,2048,e67f8ae
hybrid_fjauto2048,nearly1,1000000,3,count,0,41087086,9730951,3999288,273272,8947028,1,96,0,2048,e67f8ae
hybrid_fjauto2048,tail10,1000000,1,count,0,25813823,3428779,721544,273272,1578455,1,96,0,2048,e67f8ae
hybrid_fjauto2048,tail10,1000000,2,count,0,29716257,3426109,721344,273272,1578444,1,96,0,2048,e67f8ae
hybrid_fjauto2048,tail10,1000000,3,count,0,29458698,3426393,730864,273272,1579638,1,96,0,2048,e67f8ae
hybrid_fjauto2048,saw13,1000000,1,count,0,142741176,9683467,3694608,273272,8307689,1,96,0,2048,e67f8ae
hybrid_fjauto2048,saw13,1000000,2,count,0,95079286,9683467,3694608,273272,8307689,1,96,0,2048,e67f8ae
hybrid_fjauto2048,saw13,1000000,3,count,0,102122911,9683467,3694608,273272,8307689,1,96,0,2048,e67f8ae
hybrid_fjauto2048,organpipe,1000000,1,count,0,13577493,1999998,4002296,0,999999,1,96,0,2048,e67f8ae
hybrid_fjauto2048,organpipe,1000000,2,count,0,16084392,1999998,4002296,0,999999,1,96,0,2048,e67f8ae
hybrid_fjauto2048,organpipe,1000000,3,count,0,9954247,1999998,4002296,0,999999,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp256,1000000,1,count,0,121505577,9938578,8776,273272,644451,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp256,1000000,2,count,0,161771992,9941103,9144,273272,646094,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp256,1000000,3,count,0,122820688,9937389,9488,273272,640415,1,96,0,2048,e67f8ae
hybrid_gate,random,1000000,1,count,0,177746128,18526291,4002288,273272,8998891,1,96,0,2048,e67f8ae
hybrid_gate,random,1000000,2,count,0,257974306,18526339,4002288,273272,8998974,1,96,0,2048,e67f8ae
hybrid_gate,random,1000000,3,count,0,250870352,18526354,4002280,273272,8998925,1,96,0,2048,e67f8ae
hybrid_gate,dup16,1000000,1,count,0,75875807,7812379,3751624,6204,13125196,1,96,0,2048,e67f8ae
hybrid_gate,dup16,1000000,2,count,0,57991119,7811946,3749176,6204,13125581,1,96,0,2048,e67f8ae
hybrid_gate,dup16,1000000,3,count,0,75995137,7811556,3749768,6204,13119176,1,96,0,2048,e67f8ae
hybrid_gate,dup256,1000000,1,count,0,99952458,11919077,3986520,6204,13921014,1,96,0,2048,e67f8ae
hybrid_gate,dup256,1000000,2,count,0,104655774,11923887,3986360,6204,13922045,1,96,0,2048,e67f8ae
hybrid_gate,dup256,1000000,3,count,0,103058853,11923436,3986568,6204,13921056,1,96,0,2048,e67f8ae
hybrid_gate,runs32,1000000,1,count,0,108307142,18008839,4002288,6204,13967280,1,96,0,2048,e67f8ae
hybrid_gate,runs32,1000000,2,count,0,83345128,18008247,4002288,6204,13967297,1,96,0,2048,e67f8ae
hybrid_gate,runs32,1000000,3,count,0,105601340,18007835,4002280,6204,13967442,1,96,0,2048,e67f8ae
hybrid_gate,runs1024,1000000,1,count,0,58775353,10954031,3999984,0,9949852,1,96,0,2048,e67f8ae
hybrid_gate,runs1024,1000000,2,count,0,51617568,10954050,4000000,0,9949901,1,96,0,2048,e67f8ae
hybrid_gate,runs1024,1000000,3,count,0,57851019,10954042,4000000,0,9949955,1,96,0,2048,e67f8ae
hybrid_gate,nearly1,1000000,1,count,0,27419155,3126684,4002072,6204,12540492,1,96,0,2048,e67f8ae
hybrid_gate,nearly1,1000000,2,count,0,31188758,3133664,4001616,6204,12586067,1,96,0,2048,e67f8ae
hybrid_gate,nearly1,1000000,3,count,0,17496154,3129892,3999472,6204,12595879,1,96,0,2048,e67f8ae
hybrid_gate,tail10,1000000,1,count,0,13663791,3437474,721544,6204,2073456,1,96,0,2048,e67f8ae
hybrid_gate,tail10,1000000,2,count,0,20888316,3428187,721344,6204,2073382,1,96,0,2048,e67f8ae
hybrid_gate,tail10,1000000,3,count,0,19833921,3435377,730864,6204,2074602,1,96,0,2048,e67f8ae
hybrid_gate,saw13,1000000,1,count,0,31283860,7488167,3694608,6204,12923071,1,96,0,2048,e67f8ae
hybrid_gate,saw13,1000000,2,count,0,34518801,7488167,3694608,6204,12923071,1,96,0,2048,e67f8ae
hybrid_gate,saw13,1000000,3,count,0,38182801,7488167,3694608,6204,12923071,1,96,0,2048,e67f8ae
hybrid_gate,organpipe,1000000,1,count,0,19485027,2005837,4002296,0,999999,1,96,0,2048,e67f8ae
hybrid_gate,organpipe,1000000,2,count,0,20062100,2005837,4002296,0,999999,1,96,0,2048,e67f8ae
hybrid_gate,organpipe,1000000,3,count,0,15132736,2005837,4002296,0,999999,1,96,0,2048,e67f8ae
hybrid_gate,disp256,1000000,1,count,0,58043856,9354899,8776,6204,5068499,1,96,0,2048,e67f8ae
hybrid_gate,disp256,1000000,2,count,0,55807969,9361216,9144,6204,5075065,1,96,0,2048,e67f8ae
hybrid_gate,disp256,1000000,3,count,0,59675803,9356436,9488,6204,5075769,1,96,0,2048,e67f8ae
powersort,disp4,1000000,1,count,0,25548386,4872824,2400,0,116403,1,96,0,2048,e67f8ae
powersort,disp4,1000000,2,count,0,20233130,4873875,2384,0,115909,1,96,0,2048,e67f8ae
powersort,disp4,1000000,3,count,0,25412760,4872386,2400,0,115942,1,96,0,2048,e67f8ae
powersort,disp8,1000000,1,count,0,31324873,5109669,2480,0,305758,1,96,0,2048,e67f8ae
powersort,disp8,1000000,2,count,0,27724604,5109203,2480,0,305216,1,96,0,2048,e67f8ae
powersort,disp8,1000000,3,count,0,31767610,5109186,2488,0,305851,1,96,0,2048,e67f8ae
powersort,disp16,1000000,1,count,0,30742903,5542429,2680,0,753865,1,96,0,2048,e67f8ae
powersort,disp16,1000000,2,count,0,34910115,5542062,2720,0,755127,1,96,0,2048,e67f8ae
powersort,disp16,1000000,3,count,0,38516636,5543751,2688,0,755728,1,96,0,2048,e67f8ae
powersort,disp32,1000000,1,count,0,45926337,6335074,3096,0,1611729,1,96,0,2048,e67f8ae
powersort,disp32,1000000,2,count,0,33439274,6339927,3120,0,1612854,1,96,0,2048,e67f8ae
powersort,disp32,1000000,3,count,0,45649688,6341058,3088,0,1616721,1,96,0,2048,e67f8ae
powersort,disp64,1000000,1,count,0,39757633,7374036,4016,0,2719580,1,96,0,2048,e67f8ae
powersort,disp64,1000000,2,count,0,54426491,7377884,3928,0,2719609,1,96,0,2048,e67f8ae
powersort,disp64,1000000,3,count,0,55001742,7378995,3904,0,2722131,1,96,0,2048,e67f8ae
powersort,disp128,1000000,1,count,0,44957861,8396724,5664,0,3891635,1,96,0,2048,e67f8ae
powersort,disp128,1000000,2,count,0,45641097,8405587,6144,0,3896153,1,96,0,2048,e67f8ae
powersort,disp128,1000000,3,count,0,57709435,8395974,5680,0,3898647,1,96,0,2048,e67f8ae
powersort,disp512,1000000,1,count,0,55234260,10352143,15880,0,6228907,1,96,0,2048,e67f8ae
powersort,disp512,1000000,2,count,0,72168266,10352769,16864,0,6228240,1,96,0,2048,e67f8ae
powersort,disp512,1000000,3,count,0,71986111,10354725,16336,0,6234245,1,96,0,2048,e67f8ae
powersort,disp1024,1000000,1,count,0,59248997,11339790,30352,0,7359869,1,96,0,2048,e67f8ae
powersort,disp1024,1000000,2,count,0,80014957,11340093,31608,0,7366479,1,96,0,2048,e67f8ae
powersort,disp1024,1000000,3,count,0,72851311,11340419,30184,0,7355452,1,96,0,2048,e67f8ae
powersort,disp2048,1000000,1,count,0,62739038,12332340,63992,0,8478478,1,96,0,2048,e67f8ae
powersort,disp2048,1000000,2,count,0,62824903,12330939,58416,0,8479718,1,96,0,2048,e67f8ae
powersort,disp2048,1000000,3,count,0,86832872,12331960,62232,0,8467860,1,96,0,2048,e67f8ae
powersort,disp4096,1000000,1,count,0,76669790,13321090,115880,0,9550951,1,96,0,2048,e67f8ae
powersort,disp4096,1000000,2,count,0,93827834,13326623,119008,0,9556859,1,96,0,2048,e67f8ae
powersort,disp4096,1000000,3,count,0,92765080,13331569,117552,0,9573844,1,96,0,2048,e67f8ae
powersort_fj,disp4,1000000,1,count,0,29341964,4844651,2400,6204,116403,1,96,0,2048,e67f8ae
powersort_fj,disp4,1000000,2,count,0,41058379,4845913,2384,6204,115909,1,96,0,2048,e67f8ae
powersort_fj,disp4,1000000,3,count,0,40621578,4844342,2400,6204,115942,1,96,0,2048,e67f8ae
powersort_fj,disp8,1000000,1,count,0,34516725,5090517,2480,6204,305758,1,96,0,2048,e67f8ae
powersort_fj,disp8,1000000,2,count,0,49845029,5090032,2480,6204,305216,1,96,0,2048,e67f8ae
powersort_fj,disp8,1000000,3,count,0,33708471,5090435,2488,6204,305851,1,96,0,2048,e67f8ae
powersort_fj,disp16,1000000,1,count,0,49575011,5529231,2680,6204,753865,1,96,0,2048,e67f8ae
powersort_fj,disp16,1000000,2,count,0,40251141,5528595,2720,6204,755127,1,96,0,2048,e67f8ae
powersort_fj,disp16,1000000,3,count,0,40933253,5530134,2688,6204,755728,1,96,0,2048,e67f8ae
powersort_fj,disp32,1000000,1,count,0,60600201,6322809,3096,6204,1611729,1,96,0,2048,e67f8ae
powersort_fj,disp32,1000000,2,count,0,61252019,6327396,3120,6204,1612854,1,96,0,2048,e67f8ae
powersort_fj,disp32,1000000,3,count,0,43480985,6328055,3088,6204,1616721,1,96,0,2048,e67f8ae
powersort_fj,disp64,1000000,1,count,0,64664978,7360305,4016,6204,2719580,1,96,0,2048,e67f8ae
powersort_fj,disp64,1000000,2,count,0,73373398,7363550,3928,6204,2719609,1,96,0,2048,e67f8ae
powersort_fj,disp64,1000000,3,count,0,70632069,7365137,3904,6204,2722131,1,96,0,2048,e67f8ae
powersort_fj,disp128,1000000,1,count,0,56687337,8381020,5664,6204,3891635,1,96,0,2048,e67f8ae
powersort_fj,disp128,1000000,2,count,0,55166860,8389587,6144,6204,3896153,1,96,0,2048,e67f8ae
powersort_fj,disp128,1000000,3,count,0,74933192,8379691,5680,6204,3898647,1,96,0,2048,e67f8ae
powersort_fj,disp512,1000000,1,count,0,85583885,10333858,15880,6204,6228907,1,96,0,2048,e67f8ae
powersort_fj,disp512,1000000,2,count,0,64886300,10334814,16864,6204,6228240,1,96,0,2048,e67f8ae
powersort_fj,disp512,1000000,3,count,0,76547323,10336380,16336,6204,6234245,1,96,0,2048,e67f8ae
powersort_fj,disp1024,1000000,1,count,0,94207315,11321148,30352,6204,7359869,1,96,0,2048,e67f8ae
powersort_fj,disp1024,1000000,2,count,0,74840524,11321409,31608,6204,7366479,1,96,0,2048,e67f8ae
powersort_fj,disp1024,1000000,3,count,0,68411133,11321993,30184,6204,7355452,1,96,0,2048,e67f8ae
powersort_fj,disp2048,1000000,1,count,0,100678485,12312960,63992,6204,8478478,1,96,0,2048,e67f8ae
powersort_fj,disp2048,1000000,2,count,0,73090833,12312115,58416,6204,8479718,1,96,0,2048,e67f8ae
powersort_fj,disp2048,1000000,3,count,0,73900690,12312081,62232,6204,8467860,1,96,0,2048,e67f8ae
powersort_fj,disp4096,1000000,1,count,0,109476280,13302333,115880,6204,9550951,1,96,0,2048,e67f8ae
powersort_fj,disp4096,1000000,2,count,0,79117482,13307944,119008,6204,9556859,1,96,0,2048,e67f8ae
powersort_fj,disp4096,1000000,3,count,0,102163913,13312306,117552,6204,9573844,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp4,1000000,1,count,0,148822727,9091822,2392,273272,3748,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp4,1000000,2,count,0,115543940,9092664,2376,273272,3665,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp4,1000000,3,count,0,148892443,9092580,2384,273272,3366,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp8,1000000,1,count,0,92989866,9201264,2456,273272,9574,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp8,1000000,2,count,0,95472999,9201877,2448,273272,9605,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp8,1000000,3,count,0,150956944,9202019,2480,273272,9386,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp16,1000000,1,count,0,100769011,9293101,2608,273272,23479,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp16,1000000,2,count,0,141447497,9292991,2720,273272,23819,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp16,1000000,3,count,0,162140708,9293258,2688,273272,24208,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp32,1000000,1,count,0,172234556,9383531,2960,273272,56161,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp32,1000000,2,count,0,148951467,9383827,2992,273272,56316,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp32,1000000,3,count,0,122581607,9382562,3024,273272,55763,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp64,1000000,1,count,0,113527666,9500675,3888,273272,130294,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp64,1000000,2,count,0,177743761,9502175,3888,273272,129032,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp64,1000000,3,count,0,172595725,9501564,3744,273272,129306,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp128,1000000,1,count,0,121660630,9665202,5664,273272,289373,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp128,1000000,2,count,0,183204491,9666381,6144,273272,292225,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp128,1000000,3,count,0,126847427,9665837,5408,273272,292699,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp512,1000000,1,count,0,136549382,10421104,15880,273272,1379839,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp512,1000000,2,count,0,208131127,10418896,16864,273272,1377444,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp512,1000000,3,count,0,187851821,10420485,16336,273272,1383187,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp1024,1000000,1,count,0,142488347,11244790,30352,273272,2419337,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp1024,1000000,2,count,0,139934233,11247383,31608,273272,2425430,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp1024,1000000,3,count,0,221435431,11249992,30184,273272,2414133,1,96,0,2048,e67f8ae
